State,State Code,Year,Month,Month Code,Births
Louisiana,22,2016,July,7,5597
Louisiana,22,2016,August,8,5669
Louisiana,22,2016,September,9,5615
Louisiana,22,2016,October,10,5353
Louisiana,22,2016,November,11,5392
Louisiana,22,2016,December,12,5259
Louisiana,22,2017,January,1,5172
Louisiana,22,2017,February,2,4443
Louisiana,22,2017,March,3,4925
Louisiana,22,2017,April,4,4578
Louisiana,22,2017,May,5,4863
Louisiana,22,2017,June,6,4976
Louisiana,22,2017,July,7,5224
Louisiana,22,2017,August,8,5910
Louisiana,22,2017,September,9,5451
Louisiana,22,2017,October,10,5227
Louisiana,22,2017,November,11,5196
Louisiana,22,2017,December,12,5053
Louisiana,22,2018,January,1,5186
Louisiana,22,2018,February,2,4519
Louisiana,22,2018,March,3,4781
Louisiana,22,2018,April,4,4482
Louisiana,22,2018,May,5,4952
Louisiana,22,2018,June,6,4766
Louisiana,22,2018,July,7,5133
Louisiana,22,2018,August,8,5641
Louisiana,22,2018,September,9,5021
Louisiana,22,2018,October,10,5156
Louisiana,22,2018,November,11,5049
Louisiana,22,2018,December,12,4929
Louisiana,22,2019,January,1,5117
Louisiana,22,2019,February,2,4504
Louisiana,22,2019,March,3,4495
Louisiana,22,2019,April,4,4448
Louisiana,22,2019,May,5,4838
Louisiana,22,2019,June,6,4447
Louisiana,22,2019,July,7,5184
Louisiana,22,2019,August,8,5394
Louisiana,22,2019,September,9,5300
Louisiana,22,2019,October,10,5382
Louisiana,22,2019,November,11,4784
Louisiana,22,2019,December,12,5048
Louisiana,22,2020,January,1,5020
Louisiana,22,2020,February,2,4426
Louisiana,22,2020,March,3,4640
Louisiana,22,2020,April,4,4395
Louisiana,22,2020,May,5,4581
Louisiana,22,2020,June,6,4572
Louisiana,22,2020,July,7,4952
Louisiana,22,2020,August,8,5096
Louisiana,22,2020,September,9,5098
Louisiana,22,2020,October,10,4869
Louisiana,22,2020,November,11,4774
Louisiana,22,2020,December,12,4905
Maine,23,2010,January,1,1055
Maine,23,2010,February,2,952
Maine,23,2010,March,3,1051
Maine,23,2010,April,4,1172
Maine,23,2010,May,5,1135
Maine,23,2010,June,6,1141
Maine,23,2010,July,7,1136
Maine,23,2010,August,8,1130
Maine,23,2010,September,9,1137
Maine,23,2010,October,10,1054
Maine,23,2010,November,11,990
Maine,23,2010,December,12,1017
Maine,23,2011,January,1,1006
Maine,23,2011,February,2,955
Maine,23,2011,March,3,1019
Maine,23,2011,April,4,1003
Maine,23,2011,May,5,1087
Maine,23,2011,June,6,1094
Maine,23,2011,July,7,1177
Maine,23,2011,August,8,1165
Maine,23,2011,September,9,1146
Maine,23,2011,October,10,1100
Maine,23,2011,November,11,989
Maine,23,2011,December,12,963
Maine,23,2012,January,1,1050
Maine,23,2012,February,2,939
Maine,23,2012,March,3,1061
Maine,23,2012,April,4,1061
Maine,23,2012,May,5,1106
Maine,23,2012,June,6,1039
Maine,23,2012,July,7,1107
Maine,23,2012,August,8,1141
Maine,23,2012,September,9,1059
Maine,23,2012,October,10,1149
Maine,23,2012,November,11,1004
Maine,23,2012,December,12,1082
Maine,23,2013,January,1,1059
Maine,23,2013,February,2,963
Maine,23,2013,March,3,1063
Maine,23,2013,April,4,1009
Maine,23,2013,May,5,1106
Maine,23,2013,June,6,1128
Maine,23,2013,July,7,1051
Maine,23,2013,August,8,1136
Maine,23,2013,September,9,1077
Maine,23,2013,October,10,1103
Maine,23,2013,November,11,1049
Maine,23,2013,December,12,1032
Maine,23,2014,January,1,1012
Maine,23,2014,February,2,886
Maine,23,2014,March,3,1124
Maine,23,2014,April,4,1047
Maine,23,2014,May,5,1100
Maine,23,2014,June,6,1088
Maine,23,2014,July,7,1164
Maine,23,2014,August,8,1154
Maine,23,2014,September,9,1106
Maine,23,2014,October,10,1083
Maine,23,2014,November,11,1003
Maine,23,2014,December,12,931
Maine,23,2015,January,1,1045
Maine,23,2015,February,2,979
Maine,23,2015,March,3,1011
Maine,23,2015,April,4,983
Maine,23,2015,May,5,1050
Maine,23,2015,June,6,1139
Maine,23,2015,July,7,1142
Maine,23,2015,August,8,1115
Maine,23,2015,September,9,1079
Maine,23,2015,October,10,1061
Maine,23,2015,November,11,975
Maine,23,2015,December,12,1028
Maine,23,2016,January,1,955
Maine,23,2016,February,2,1009
Maine,23,2016,March,3,1068
Maine,23,2016,April,4,1071
Maine,23,2016,May,5,1117
Maine,23,2016,June,6,1080
Maine,23,2016,July,7,1190
Maine,23,2016,August,8,1167
Maine,23,2016,September,9,1135
Maine,23,2016,October,10,1016
Maine,23,2016,November,11,945
Maine,23,2016,December,12,952
Maine,23,2017,January,1,899
Maine,23,2017,February,2,891
Maine,23,2017,March,3,1070
Maine,23,2017,April,4,998
Maine,23,2017,May,5,1086
Maine,23,2017,June,6,1050
Maine,23,2017,July,7,1092
Maine,23,2017,August,8,1155
Maine,23,2017,September,9,1068
Maine,23,2017,October,10,1024
Maine,23,2017,November,11,957
Maine,23,2017,December,12,1008
Maine,23,2018,January,1,967
Maine,23,2018,February,2,849
Maine,23,2018,March,3,1029
Maine,23,2018,April,4,979
Maine,23,2018,May,5,1120
Maine,23,2018,June,6,1018
Maine,23,2018,July,7,1080
Maine,23,2018,August,8,1167
Maine,23,2018,September,9,1049
Maine,23,2018,October,10,1079
Maine,23,2018,November,11,989
Maine,23,2018,December,12,985
Maine,23,2019,January,1,943
Maine,23,2019,February,2,838
Maine,23,2019,March,3,950
Maine,23,2019,April,4,972
Maine,23,2019,May,5,1056
Maine,23,2019,June,6,1013
Maine,23,2019,July,7,1113
Maine,23,2019,August,8,1025
Maine,23,2019,September,9,1026
Maine,23,2019,October,10,1005
Maine,23,2019,November,11,930
Maine,23,2019,December,12,908
Maine,23,2020,January,1,881
Maine,23,2020,February,2,845
Maine,23,2020,March,3,954
Maine,23,2020,April,4,906
Maine,23,2020,May,5,1013
Maine,23,2020,June,6,1084
Maine,23,2020,July,7,1110
Maine,23,2020,August,8,997
Maine,23,2020,September,9,1001
Maine,23,2020,October,10,960
Maine,23,2020,November,11,898
Maine,23,2020,December,12,890
Maryland,24,2010,January,1,5925
Maryland,24,2010,February,2,5521
Maryland,24,2010,March,3,6249
Maryland,24,2010,April,4,6082
Maryland,24,2010,May,5,5995
Maryland,24,2010,June,6,6368
Maryland,24,2010,July,7,6358
Maryland,24,2010,August,8,6465
Maryland,24,2010,September,9,6433
Maryland,24,2010,October,10,6266
Maryland,24,2010,November,11,5895
Maryland,24,2010,December,12,6244
Maryland,24,2011,January,1,5859
Maryland,24,2011,February,2,5476
Maryland,24,2011,March,3,6099
Maryland,24,2011,April,4,5909
Maryland,24,2011,May,5,6136
Maryland,24,2011,June,6,6400
Maryland,24,2011,July,7,6415
Maryland,24,2011,August,8,6489
Maryland,24,2011,September,9,6351
Maryland,24,2011,October,10,6009
Maryland,24,2011,November,11,5952
Maryland,24,2011,December,12,5998
Maryland,24,2012,January,1,5927
Maryland,24,2012,February,2,5663
Maryland,24,2012,March,3,6010
Maryland,24,2012,April,4,5558
Maryland,24,2012,May,5,6174
Maryland,24,2012,June,6,6170
Maryland,24,2012,July,7,6304
Maryland,24,2012,August,8,6642
Maryland,24,2012,September,9,6262
Maryland,24,2012,October,10,6272
Maryland,24,2012,November,11,5948
Maryland,24,2012,December,12,5953
Maryland,24,2013,January,1,6081
Maryland,24,2013,February,2,5322
Maryland,24,2013,March,3,5822
Maryland,24,2013,April,4,5693
Maryland,24,2013,May,5,6083
Maryland,24,2013,June,6,5965
Maryland,24,2013,July,7,6466
Maryland,24,2013,August,8,6518
Maryland,24,2013,September,9,6072
Maryland,24,2013,October,10,6186
Maryland,24,2013,November,11,5645
Maryland,24,2013,December,12,6100
Maryland,24,2014,January,1,6088
Maryland,24,2014,February,2,5525
Maryland,24,2014,March,3,6248
Maryland,24,2014,April,4,5648
Maryland,24,2014,May,5,6167
Maryland,24,2014,June,6,6081
Maryland,24,2014,July,7,6576
Maryland,24,2014,August,8,6567
Maryland,24,2014,September,9,6494
Maryland,24,2014,October,10,6245
Maryland,24,2014,November,11,6022
Maryland,24,2014,December,12,6260
Maryland,24,2015,January,1,6039
Maryland,24,2015,February,2,5543
Maryland,24,2015,March,3,6051
Maryland,24,2015,April,4,5939
Maryland,24,2015,May,5,6127
Maryland,24,2015,June,6,6271
Maryland,24,2015,July,7,6535
Maryland,24,2015,August,8,6442
Maryland,24,2015,September,9,6271
Maryland,24,2015,October,10,6260
Maryland,24,2015,November,11,5911
Maryland,24,2015,December,12,6227
Maryland,24,2016,January,1,5903
Maryland,24,2016,February,2,5579
Maryland,24,2016,March,3,6013
Maryland,24,2016,April,4,5879
Maryland,24,2016,May,5,6240
Maryland,24,2016,June,6,6231
Maryland,24,2016,July,7,6518
Maryland,24,2016,August,8,6556
Maryland,24,2016,September,9,6294
Maryland,24,2016,October,10,6140
Maryland,24,2016,November,11,5864
Maryland,24,2016,December,12,5919
Maryland,24,2017,January,1,5692
Maryland,24,2017,February,2,5228
Maryland,24,2017,March,3,5826
Maryland,24,2017,April,4,5621
Maryland,24,2017,May,5,6007
Maryland,24,2017,June,6,6087
Maryland,24,2017,July,7,6349
Maryland,24,2017,August,8,6682
Maryland,24,2017,September,9,6027
Maryland,24,2017,October,10,6258
Maryland,24,2017,November,11,5936
Maryland,24,2017,December,12,5928
Maryland,24,2018,January,1,5914
Maryland,24,2018,February,2,5169
Maryland,24,2018,March,3,5672
Maryland,24,2018,April,4,5702
Maryland,24,2018,May,5,6141
Maryland,24,2018,June,6,5910
Maryland,24,2018,July,7,6054
Maryland,24,2018,August,8,6557
Maryland,24,2018,September,9,6087
Maryland,24,2018,October,10,6314
Maryland,24,2018,November,11,5722
Maryland,24,2018,December,12,5838
Maryland,24,2019,January,1,5757
Maryland,24,2019,February,2,5201
Maryland,24,2019,March,3,5742
Maryland,24,2019,April,4,5663
Maryland,24,2019,May,5,5956
Maryland,24,2019,June,6,5716
Maryland,24,2019,July,7,6279
Maryland,24,2019,August,8,6337
Maryland,24,2019,September,9,6079
Maryland,24,2019,October,10,6034
Maryland,24,2019,November,11,5505
Maryland,24,2019,December,12,5909
Maryland,24,2020,January,1,5876
Maryland,24,2020,February,2,5269
Maryland,24,2020,March,3,5730
Maryland,24,2020,April,4,5572
Maryland,24,2020,May,5,5762
Maryland,24,2020,June,6,5805
Maryland,24,2020,July,7,6198
Maryland,24,2020,August,8,6213
Maryland,24,2020,September,9,5741
Maryland,24,2020,October,10,5629
Maryland,24,2020,November,11,5266
Maryland,24,2020,December,12,5493
Massachusetts,25,2010,January,1,5667
Massachusetts,25,2010,February,2,5459
Massachusetts,25,2010,March,3,6162
Massachusetts,25,2010,April,4,6212
Massachusetts,25,2010,May,5,6221
Massachusetts,25,2010,June,6,6194
Massachusetts,25,2010,July,7,6469
Massachusetts,25,2010,August,8,6380
Massachusetts,25,2010,September,9,6342
Massachusetts,25,2010,October,10,5981
Massachusetts,25,2010,November,11,5853
Massachusetts,25,2010,December,12,5925
Massachusetts,25,2011,January,1,5979
Massachusetts,25,2011,February,2,5414
Massachusetts,25,2011,March,3,6070
Massachusetts,25,2011,April,4,6085
Massachusetts,25,2011,May,5,6242
Massachusetts,25,2011,June,6,6438
Massachusetts,25,2011,July,7,6506
Massachusetts,25,2011,August,8,6459
Massachusetts,25,2011,September,9,6260
Massachusetts,25,2011,October,10,6158
Massachusetts,25,2011,November,11,5754
Massachusetts,25,2011,December,12,5801
Massachusetts,25,2012,January,1,5600
Massachusetts,25,2012,February,2,5266
Massachusetts,25,2012,March,3,5957
Massachusetts,25,2012,April,4,5872
Massachusetts,25,2012,May,5,6398
Massachusetts,25,2012,June,6,6179
Massachusetts,25,2012,July,7,6464
Massachusetts,25,2012,August,8,6413
Massachusetts,25,2012,September,9,6211
Massachusetts,25,2012,October,10,6270
Massachusetts,25,2012,November,11,5954
Massachusetts,25,2012,December,12,5855
Massachusetts,25,2013,January,1,5869
Massachusetts,25,2013,February,2,5360
Massachusetts,25,2013,March,3,5900
Massachusetts,25,2013,April,4,5829
Massachusetts,25,2013,May,5,6115
Massachusetts,25,2013,June,6,5909
Massachusetts,25,2013,July,7,6439
Massachusetts,25,2013,August,8,6503
Massachusetts,25,2013,September,9,6041
Massachusetts,25,2013,October,10,6298
Massachusetts,25,2013,November,11,5729
Massachusetts,25,2013,December,12,5796
Massachusetts,25,2014,January,1,5742
Massachusetts,25,2014,February,2,5289
Massachusetts,25,2014,March,3,5887
Massachusetts,25,2014,April,4,5725
Massachusetts,25,2014,May,5,6287
Massachusetts,25,2014,June,6,6209
Massachusetts,25,2014,July,7,6534
Massachusetts,25,2014,August,8,6473
Massachusetts,25,2014,September,9,6254
Massachusetts,25,2014,October,10,6251
Massachusetts,25,2014,November,11,5530
Massachusetts,25,2014,December,12,5727
Massachusetts,25,2015,January,1,5600
Massachusetts,25,2015,February,2,5360
Massachusetts,25,2015,March,3,5784
Massachusetts,25,2015,April,4,5954
Massachusetts,25,2015,May,5,6208
Massachusetts,25,2015,June,6,6238
Massachusetts,25,2015,July,7,6530
Massachusetts,25,2015,August,8,6235
Massachusetts,25,2015,September,9,6249
Massachusetts,25,2015,October,10,6010
Massachusetts,25,2015,November,11,5601
Massachusetts,25,2015,December,12,5723
Massachusetts,25,2016,January,1,5446
Massachusetts,25,2016,February,2,5452
Massachusetts,25,2016,March,3,5990
Massachusetts,25,2016,April,4,5770
Massachusetts,25,2016,May,5,6167
Massachusetts,25,2016,June,6,6162
Massachusetts,25,2016,July,7,6475
Massachusetts,25,2016,August,8,6422
Massachusetts,25,2016,September,9,6154
Massachusetts,25,2016,October,10,6014
Massachusetts,25,2016,November,11,5739
Massachusetts,25,2016,December,12,5526
Massachusetts,25,2017,January,1,5579
Massachusetts,25,2017,February,2,5177
Massachusetts,25,2017,March,3,5891
Massachusetts,25,2017,April,4,5643
Massachusetts,25,2017,May,5,6021
Massachusetts,25,2017,June,6,6125
Massachusetts,25,2017,July,7,6283
Massachusetts,25,2017,August,8,6418
Massachusetts,25,2017,September,9,6048
Massachusetts,25,2017,October,10,6111
Massachusetts,25,2017,November,11,5705
Massachusetts,25,2017,December,12,5701
Massachusetts,25,2018,January,1,5579
Massachusetts,25,2018,February,2,5085
Massachusetts,25,2018,March,3,5829
Massachusetts,25,2018,April,4,5613
Massachusetts,25,2018,May,5,6104
Massachusetts,25,2018,June,6,5966
Massachusetts,25,2018,July,7,6129
Massachusetts,25,2018,August,8,6181
Massachusetts,25,2018,September,9,5922
Massachusetts,25,2018,October,10,5920
Massachusetts,25,2018,November,11,5571
Massachusetts,25,2018,December,12,5210
Massachusetts,25,2019,January,1,5536
Massachusetts,25,2019,February,2,5021
Massachusetts,25,2019,March,3,5641
Massachusetts,25,2019,April,4,5687
Massachusetts,25,2019,May,5,5963
Massachusetts,25,2019,June,6,5753
Massachusetts,25,2019,July,7,6225
Massachusetts,25,2019,August,8,6340
Massachusetts,25,2019,September,9,6002
Massachusetts,25,2019,October,10,6072
Massachusetts,25,2019,November,11,5483
Massachusetts,25,2019,December,12,5394
Massachusetts,25,2020,January,1,5480
Massachusetts,25,2020,February,2,5203
Massachusetts,25,2020,March,3,5567
Massachusetts,25,2020,April,4,5367
Massachusetts,25,2020,May,5,5816
Massachusetts,25,2020,June,6,5933
Massachusetts,25,2020,July,7,6069
Massachusetts,25,2020,August,8,5904
Massachusetts,25,2020,September,9,5684
Massachusetts,25,2020,October,10,5433
Massachusetts,25,2020,November,11,5092
Massachusetts,25,2020,December,12,4880
Michigan,26,2010,January,1,9084
Michigan,26,2010,February,2,8741
Michigan,26,2010,March,3,9878
Michigan,26,2010,April,4,9568
Michigan,26,2010,May,5,9719
Michigan,26,2010,June,6,9803
Michigan,26,2010,July,7,9986
Michigan,26,2010,August,8,9886
Michigan,26,2010,September,9,9784
Michigan,26,2010,October,10,9537
Michigan,26,2010,November,11,9107
Michigan,26,2010,December,12,9438
Michigan,26,2011,January,1,9226
Michigan,26,2011,February,2,8647
Michigan,26,2011,March,3,9649
Michigan,26,2011,April,4,9215
Michigan,26,2011,May,5,9719
Michigan,26,2011,June,6,9786
Michigan,26,2011,July,7,10129
Michigan,26,2011,August,8,10414
Michigan,26,2011,September,9,9712
Michigan,26,2011,October,10,9388
Michigan,26,2011,November,11,9001
Michigan,26,2011,December,12,9122
Michigan,26,2012,January,1,8870
Michigan,26,2012,February,2,8675
Michigan,26,2012,March,3,9497
Michigan,26,2012,April,4,8817
Michigan,26,2012,May,5,9788
Michigan,26,2012,June,6,9656
Michigan,26,2012,July,7,10117
Michigan,26,2012,August,8,10320
Michigan,26,2012,September,9,9397
Michigan,26,2012,October,10,9627
Michigan,26,2012,November,11,9308
Michigan,26,2012,December,12,9019
Michigan,26,2013,January,1,9157
Michigan,26,2013,February,2,8395
Michigan,26,2013,March,3,9303
Michigan,26,2013,April,4,9059
Michigan,26,2013,May,5,9888
Michigan,26,2013,June,6,9425
Michigan,26,2013,July,7,10336
Michigan,26,2013,August,8,10302
Michigan,26,2013,September,9,9616
Michigan,26,2013,October,10,9574
Michigan,26,2013,November,11,9048
Michigan,26,2013,December,12,9386
Michigan,26,2014,January,1,9124
Michigan,26,2014,February,2,8541
Michigan,26,2014,March,3,9471
Michigan,26,2014,April,4,9426
Michigan,26,2014,May,5,10057
Michigan,26,2014,June,6,9640
Michigan,26,2014,July,7,10415
Michigan,26,2014,August,8,10267
Michigan,26,2014,September,9,9647
Michigan,26,2014,October,10,9452
Michigan,26,2014,November,11,8938
Michigan,26,2014,December,12,9397
Michigan,26,2015,January,1,9102
Michigan,26,2015,February,2,8469
Michigan,26,2015,March,3,9615
Michigan,26,2015,April,4,9369
Michigan,26,2015,May,5,9558
Michigan,26,2015,June,6,9571
Michigan,26,2015,July,7,10330
Michigan,26,2015,August,8,10211
Michigan,26,2015,September,9,9518
Michigan,26,2015,October,10,9464
Michigan,26,2015,November,11,8869
Michigan,26,2015,December,12,9236
Michigan,26,2016,January,1,8890
Michigan,26,2016,February,2,8629
Michigan,26,2016,March,3,9550
Michigan,26,2016,April,4,9267
Michigan,26,2016,May,5,9781
Michigan,26,2016,June,6,9783
Michigan,26,2016,July,7,10053
Michigan,26,2016,August,8,10187
Michigan,26,2016,September,9,9734
Michigan,26,2016,October,10,9236
Michigan,26,2016,November,11,9047
Michigan,26,2016,December,12,9158
Michigan,26,2017,January,1,9017
Michigan,26,2017,February,2,8403
Michigan,26,2017,March,3,9352
Michigan,26,2017,April,4,8831
Michigan,26,2017,May,5,9621
Michigan,26,2017,June,6,9613
Michigan,26,2017,July,7,9836
Michigan,26,2017,August,8,10214
Michigan,26,2017,September,9,9536
Michigan,26,2017,October,10,9264
Michigan,26,2017,November,11,8834
Michigan,26,2017,December,12,8905
Michigan,26,2018,January,1,8953
Michigan,26,2018,February,2,8173
Michigan,26,2018,March,3,9335
Michigan,26,2018,April,4,8925
Michigan,26,2018,May,5,9620
Michigan,26,2018,June,6,9438
Michigan,26,2018,July,7,9697
Michigan,26,2018,August,8,9913
Michigan,26,2018,September,9,9206
Michigan,26,2018,October,10,9321
Michigan,26,2018,November,11,8616
Michigan,26,2018,December,12,8835
Michigan,26,2019,January,1,8657
Michigan,26,2019,February,2,8125
Michigan,26,2019,March,3,8902
Michigan,26,2019,April,4,8708
Michigan,26,2019,May,5,9386
Michigan,26,2019,June,6,9236
Michigan,26,2019,July,7,9791
Michigan,26,2019,August,8,9793
Michigan,26,2019,September,9,9210
Michigan,26,2019,October,10,9008
Michigan,26,2019,November,11,8521
Michigan,26,2019,December,12,8549
Michigan,26,2020,January,1,8652
Michigan,26,2020,February,2,8283
Michigan,26,2020,March,3,8783
Michigan,26,2020,April,4,8516
Michigan,26,2020,May,5,9016
Michigan,26,2020,June,6,9036
Michigan,26,2020,July,7,9382
Michigan,26,2020,August,8,9105
Michigan,26,2020,September,9,8873
Michigan,26,2020,October,10,8657
Michigan,26,2020,November,11,7822
Michigan,26,2020,December,12,7949
Minnesota,27,2010,January,1,5430
Minnesota,27,2010,February,2,5281
Minnesota,27,2010,March,3,5951
Minnesota,27,2010,April,4,5651
Minnesota,27,2010,May,5,6031
Minnesota,27,2010,June,6,5820
Minnesota,27,2010,July,7,5927
Minnesota,27,2010,August,8,5937
Minnesota,27,2010,September,9,5879
Minnesota,27,2010,October,10,5578
Minnesota,27,2010,November,11,5440
Minnesota,27,2010,December,12,5685
Minnesota,27,2011,January,1,5369
Minnesota,27,2011,February,2,5293
Minnesota,27,2011,March,3,5771
Minnesota,27,2011,April,4,5660
Minnesota,27,2011,May,5,5820
Minnesota,27,2011,June,6,6016
Minnesota,27,2011,July,7,6126
Minnesota,27,2011,August,8,6027
Minnesota,27,2011,September,9,5855
Minnesota,27,2011,October,10,5679
Minnesota,27,2011,November,11,5460
Minnesota,27,2011,December,12,5333
Minnesota,27,2012,January,1,5272
Minnesota,27,2012,February,2,5253
Minnesota,27,2012,March,3,5696
Minnesota,27,2012,April,4,5481
Minnesota,27,2012,May,5,6010
Minnesota,27,2012,June,6,5863
Minnesota,27,2012,July,7,6087
Minnesota,27,2012,August,8,6293
Minnesota,27,2012,September,9,5725
Minnesota,27,2012,October,10,5934
Minnesota,27,2012,November,11,5548
Minnesota,27,2012,December,12,5610
Minnesota,27,2013,January,1,5422
Minnesota,27,2013,February,2,5023
Minnesota,27,2013,March,3,5799
Minnesota,27,2013,April,4,5602
Minnesota,27,2013,May,5,5997
Minnesota,27,2013,June,6,5931
Minnesota,27,2013,July,7,6047
Minnesota,27,2013,August,8,6125
Minnesota,27,2013,September,9,5771
Minnesota,27,2013,October,10,6055
Minnesota,27,2013,November,11,5691
Minnesota,27,2013,December,12,5696
Minnesota,27,2014,January,1,5542
Minnesota,27,2014,February,2,5197
Minnesota,27,2014,March,3,5815
Minnesota,27,2014,April,4,5788
Minnesota,27,2014,May,5,6286
Minnesota,27,2014,June,6,5896
Minnesota,27,2014,July,7,6195
Minnesota,27,2014,August,8,6186
Minnesota,27,2014,September,9,5926
Minnesota,27,2014,October,10,5855
Minnesota,27,2014,November,11,5489
Minnesota,27,2014,December,12,5729
